Series Name,Region,Country Name,Дружественная страна?,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],Представительство McKinsey,Представительство Bain,Представительство BCG,Представительство Deloitte,Представительство PricewaterhouseCoopers,Представительство Ernst & Young,Представительство KPMG,Country Code
"Industry (including construction), value added (% of GDP)",Центральная Азия,Tajikistan,Да,"34,3983608","33,06214906","33,79653947","35,1776826",..,,Есть,,Есть,Есть,,,TJK
"Industry (including construction), value added (% of GDP)",Африка,Tanzania,Да,"27,00776551","28,67183336","27,08445029","27,29614189","27,69857926",,,,,,,,TZA
"Industry (including construction), value added (% of GDP)",Юго-Восточная Азия,Thailand,Да,"34,74248967","33,59391051","33,2886495","34,9873384","34,99478042",,Есть,Есть,,Есть,Есть,Есть,THA
"Industry (including construction), value added (% of GDP)",,Timor-Leste,,"16,41276207","30,47261406","36,82483144","62,25295635",..,,,,,,,,TLS
"Industry (including construction), value added (% of GDP)",,Togo,,"21,02974805","19,34443743","20,26090344","20,3132816","20,48936533",,,,,,,,TGO
"Industry (including construction), value added (% of GDP)",,Tonga,,"15,33010864","15,06011979","14,77590111","15,92272903",..,,,,,,,,TON
"Industry (including construction), value added (% of GDP)",,Trinidad and Tobago,,"40,23146473","37,86458551","33,04176324","42,23065138",..,,,,,,,,TTO
"Industry (including construction), value added (% of GDP)",Африка,Tunisia,Да,"23,68620301","23,23540843","21,53743169","23,11723482","22,97812133",,,,,,Есть,,TUN
"Industry (including construction), value added (% of GDP)",Ближний Восток,Turkiye,Да,"29,40462229","27,25881722","28,02520137","31,11371384","31,87328021",Есть,Есть,Есть,Есть,Есть,Есть,Есть,TUR
"Industry (including construction), value added (% of GDP)",Центральная Азия,Turkmenistan,Да,"44,90639828","42,9809202",..,..,..,,,,,,,,TKM
"Industry (including construction), value added (% of GDP)",,Turks and Caicos Islands,,"10,96149942","11,86664607","15,65289433","14,79469161",..,,,,,,,,TCA
"Industry (including construction), value added (% of GDP)",,Tuvalu,,..,..,..,..,..,,,,,,,,TUV
"Industry (including construction), value added (% of GDP)",,Uganda,,"26,23601165","26,6204367","26,49052459","27,14944169","26,78253053",,,,,,,Есть,UGA
"Industry (including construction), value added (% of GDP)",,Ukraine,,"23,29333298","22,58041968","20,79994297","23,15371422","19,2438569",,,,,,,,UKR
"Industry (including construction), value added (% of GDP)",,United Arab Emirates,,"46,91895759","44,52451604","42,17404307","47,48348079",..,Есть,Есть,Есть,,,,Есть,ARE
"Industry (including construction), value added (% of GDP)",,United Kingdom,,"17,76046278","17,66423273","16,99156331","17,3016052","17,86099923",,,,,,,,GBR
"Industry (including construction), value added (% of GDP)",,United States,,"18,63089824","18,28042804","17,50842848","17,88465336",..,,,,,,,,USA
"Industry (including construction), value added (% of GDP)",Латинская Америка,Uruguay,Да,"18,17545676","17,35082542","17,67356071","18,36808647","17,58281213",Есть,,,,,,Есть,URY
"Industry (including construction), value added (% of GDP)",Центральная Азия,Uzbekistan,Да,"27,24191174","30,90516633","30,98354126","31,49075116","31,0946843",,,Есть,Есть,Есть,Есть,Есть,UZB
"Industry (including construction), value added (% of GDP)",,Vanuatu,,"10,02957171",..,..,..,..,,,,,,,,VUT
"Industry (including construction), value added (% of GDP)",Латинская Америка,"Venezuela, RB",Да,..,..,..,..,..,,,,,,Есть,Есть,VEN
"Industry (including construction), value added (% of GDP)",Юго-Восточная Азия,Vietnam,Да,"36,54244046","36,80313214","36,7437117","37,4762358","38,25927361",Есть,Есть,Есть,Есть,Есть,Есть,Есть,VNM
"Industry (including construction), value added (% of GDP)",,Virgin Islands (U.S.),,..,..,..,..,..,,,,,,,,VIR
"Industry (including construction), value added (% of GDP)",,West Bank and Gaza,,"19,28412568","18,43289462","17,02839998","17,68512894",..,,,,,,,,PSE
"Industry (including construction), value added (% of GDP)",,"Yemen, Rep.",,"15,20918841",..,..,..,..,,,,,,,,YEM
"Industry (including construction), value added (% of GDP)",,Zambia,,"34,48532158","34,94198122","40,25789898","42,50207709","33,83345524",,,,,,,Есть,ZMB
"Industry (including construction), value added (% of GDP)",Африка,Zimbabwe,Да,"31,0378977","32,02594681","32,76751675","28,8055863",..,,,,,,Есть,Есть,ZWE
"Industry (including construction), value added (% of GDP)",,Africa Eastern and Southern,,"26,84273952","26,43078236","25,45526223","25,98528014","26,64012497",,,,,,,,AFE
"Industry (including construction), value added (% of GDP)",,Africa Western and Central,,"26,54568011","27,42605129","27,14231483","29,23978989","29,93523743",,,,,,,,AFW
"Industry (including construction), value added (% of GDP)",,Arab World,,"44,93124577","42,82162717","36,86246621","42,26842613","48,29805986",,,,,,,,ARB
"Industry (including construction), value added (% of GDP)",,Caribbean small states,,"25,44128002","24,37690557","24,31399808","28,88395559",..,,,,,,,,CSS
"Industry (including construction), value added (% of GDP)",,Central Europe and the Baltics,,"27,91074659","27,59245532","27,11607954","26,89920811","28,38574378",,,,,,,,CEB
"Industry (including construction), value added (% of GDP)",,Early-demographic dividend,,"32,83395657","31,75314431","30,63522511","32,38520601","34,068344",,,,,,,,EAR
"Industry (including construction), value added (% of GDP)",,East Asia & Pacific,,"35,18325466","34,50474871","34,24188665","35,4699532","37,09540728",,,,,,,,EAS
"Industry (including construction), value added (% of GDP)",,East Asia & Pacific (excluding high income),,"39,21026657","38,18354546","37,46115776","38,93528014","39,63493939",,,,,,,,EAP
"Industry (including construction), value added (% of GDP)",,East Asia & Pacific (IDA & IBRD countries),,"39,20390473","38,17737309","37,45510756","38,92899753","39,6285384",,,,,,,,TEA
"Industry (including construction), value added (% of GDP)",,Euro area,,"22,24729376","22,1884816","22,15407689","22,44308312","23,00929592",,,,,,,,EMU
"Industry (including construction), value added (% of GDP)",,Europe & Central Asia,,"23,49316806","23,30011927","22,87768347","23,60460452","24,81551353",,,,,,,,ECS
"Industry (including construction), value added (% of GDP)",,Europe & Central Asia (excluding high income),,"31,13875527","30,31727105","28,88608975","31,04880404","32,08644776",,,,,,,,ECA
"Industry (including construction), value added (% of GDP)",,Europe & Central Asia (IDA & IBRD countries),,"30,49252759","29,75838725","28,54281948","30,14305075","31,41504353",,,,,,,,TEC
"Industry (including construction), value added (% of GDP)",,European Union,,"22,71684267","22,64315381","22,55009828","22,78790337","23,53599589",,,,,,,,EUU
"Industry (including construction), value added (% of GDP)",,Fragile and conflict affected situations,,..,..,..,..,..,,,,,,,,FCS
"Industry (including construction), value added (% of GDP)",,Heavily indebted poor countries (HIPC),,"26,22286519","26,00655638","25,23800691","25,53982428","25,87941395",,,,,,,,HPC
"Industry (including construction), value added (% of GDP)",,High income,,"23,03291377","22,6043847","22,03405916","22,42410902",..,,,,,,,,HIC
"Industry (including construction), value added (% of GDP)",,IBRD only,,"34,91706215","34,04490833","33,62569297","35,31027239","35,85929803",,,,,,,,IBD
"Industry (including construction), value added (% of GDP)",,IDA & IBRD total,,"34,25957674","33,4998407","33,11892776","34,75917428","35,29474332",,,,,,,,IBT
"Industry (including construction), value added (% of GDP)",,IDA blend,,"23,22627326","24,52875584","24,23481599","25,61355557","26,11215053",,,,,,,,IDB
"Industry (including construction), value added (% of GDP)",,IDA only,,"27,77370923","28,02064167","28,4685944","28,35967476","28,78332591",,,,,,,,IDX
"Industry (including construction), value added (% of GDP)",,IDA total,,"25,76204197","26,49870352","26,7059941","27,20258022","27,65534388",,,,,,,,IDA
"Industry (including construction), value added (% of GDP)",,Late-demographic dividend,,"36,28522035","35,44586162","35,02149001","36,5879328","37,08282465",,,,,,,,LTE
"Industry (including construction), value added (% of GDP)",,Latin America & Caribbean,,"28,94163659","28,75866411","28,82859696","30,14721003","30,67791881",,,,,,,,LCN
"Industry (including construction), value added (% of GDP)",,Latin America & Caribbean (excluding high income),,"24,54318434","24,39531318","24,28782574","25,44487115","26,16681323",,,,,,,,LAC
"Industry (including construction), value added (% of GDP)",,Latin America & the Caribbean (IDA & IBRD countries),,"28,7464313","28,5290815","28,56846542","30,05652499","30,71572774",,,,,,,,TLA
"Industry (including construction), value added (% of GDP)",,Least developed countries: UN classification,,"29,57134357","29,78480518","29,71881344","29,84021328","30,57622976",,,,,,,,LDC
"Industry (including construction), value added (% of GDP)",,Low & middle income,,"33,82862491","33,06602392","32,66825786","34,31961774","34,81394056",,,,,,,,LMY
"Industry (including construction), value added (% of GDP)",,Low income,,"25,504023","24,8330942","26,11925977","25,49771155","25,64249402",,,,,,,,LIC
"Industry (including construction), value added (% of GDP)",,Lower middle income,,"28,26783376","27,57966959","27,3934697","28,40923408","28,83872978",,,,,,,,LMC
"Industry (including construction), value added (% of GDP)",,Middle East & North Africa,,"41,57337201","39,46904829","34,46167577","38,89252632","44,79153228",,,,,,,,MEA
"Industry (including construction), value added (% of GDP)",,Middle East & North Africa (excluding high income),,"36,71978291","35,45107436","31,19117927","36,43244606","40,05157235",,,,,,,,MNA
"Industry (including construction), value added (% of GDP)",,Middle East & North Africa (IDA & IBRD countries),,"36,92486993","35,66062006","31,36446779","36,66064954","40,27694754",,,,,,,,TMN
"Industry (including construction), value added (% of GDP)",,Middle income,,"33,9379565","33,17876327","32,76149393","34,43061172","34,93703249",,,,,,,,MIC
"Industry (including construction), value added (% of GDP)",,North America,,"19,09095962","18,71358877","17,97857279","18,23629991",..,,,,,,,,NAC
"Industry (including construction), value added (% of GDP)",,Not classified,,..,..,..,..,..,,,,,,,,INX
"Industry (including construction), value added (% of GDP)",,OECD members,,"22,32860859","21,98332683","21,57454713","21,83019529",..,,,,,,,,OED
"Industry (including construction), value added (% of GDP)",,Other small states,,"42,40512741","40,42431935","36,94528946","41,99347443","47,69025933",,,,,,,,OSS
"Industry (including construction), value added (% of GDP)",,Pacific island small states,,"14,17270002","14,38990585","14,51087466","14,0047979","15,2382235",,,,,,,,PSS
"Industry (including construction), value added (% of GDP)",,Post-demographic dividend,,"21,67704668","21,36078879","20,95591584","21,13400019",..,,,,,,,,PST
"Industry (including construction), value added (% of GDP)",,Pre-demographic dividend,,"31,53379531","31,63860663","28,63675061","32,17695384","34,44766182",,,,,,,,PRE
"Industry (including construction), value added (% of GDP)",,Small states,,"39,39190008","37,51211579","34,6332644","39,69256433","44,50044981",,,,,,,,SST
"Industry (including construction), value added (% of GDP)",,South Asia,,"26,02391267","24,8810056","25,19348121","26,08991563","25,89217842",,,,,,,,SAS
"Industry (including construction), value added (% of GDP)",,South Asia (IDA & IBRD),,"26,02391267","24,8810056","25,19348121","26,08991563","25,89217842",,,,,,,,TSA
"Industry (including construction), value added (% of GDP)",,Sub-Saharan Africa,,"26,71499775","26,88301491","26,23370116","27,41601563","28,04443653",,,,,,,,SSF
"Industry (including construction), value added (% of GDP)",,Sub-Saharan Africa (excluding high income),,"26,72767986","26,8957541","26,24163163","27,42525403","28,05572126",,,,,,,,SSA
"Industry (including construction), value added (% of GDP)",,Sub-Saharan Africa (IDA & IBRD countries),,"26,71499775","26,88301491","26,23370116","27,41601563","28,04443653",,,,,,,,TSS
"Industry (including construction), value added (% of GDP)",,Upper middle income,,"35,47700337","34,73126999","34,24634667","36,034882","36,58205655",,,,,,,,UMC
"Industry (including construction), value added (% of GDP)",,World,,"27,22915082","26,7100514","26,17244474","27,21789442","27,99632651",,,,,,,,WLD
"Agriculture, forestry, and fishing, value added (% of GDP)",Южная Азия,Afghanistan,Да,"22,04289675","25,77397074","26,82060011","33,48449898",..,,,,,,,,AFG
"Agriculture, forestry, and fishing, value added (% of GDP)",,Albania,,"18,4294953","18,38933234","19,22522271","18,35812525","18,62803245",,,,,,Есть,,ALB
"Agriculture, forestry, and fishing, value added (% of GDP)",Африка,Algeria,Да,"11,87420085","12,33672685","13,78400574","12,17574038","11,38408397",,,,,,Есть,Есть,DZA
"Agriculture, forestry, and fishing, value added (% of GDP)",,American Samoa,,..,..,..,..,..,,,,,,,,ASM
"Agriculture, forestry, and fishing, value added (% of GDP)",,Andorra,,"0,5463678828","0,5226332484","0,5594427697","0,5336179296","0,4956862745",,,,,,,,AND
"Agriculture, forestry, and fishing, value added (% of GDP)",,Angola,,"8,607741802","7,882624763","9,946543571","11,48590514","13,64910946",Есть,,,,,Есть,Есть,AGO
"Agriculture, forestry, and fishing, value added (% of GDP)",,Antigua and Barbuda,,"1,737181736","1,745958409","2,142180987","1,984620497","1,85732679",,,,,,,,ATG
